line_number,utt_id,audio,text_raw,reason
8457,M03-Session2-headMic-0218,/M03/Session2/wav_headMic/0218.wav,I TRIED TO TELL PEOPLE IN THE COMMUNITY,speaker_excluded_by_protocol
8458,M03-Session2-headMic-0219,/M03/Session2/wav_headMic/0219.wav,WILL ROBIN WEAR A YELLOW LILY,speaker_excluded_by_protocol
8459,M03-Session2-headMic-0220,/M03/Session2/wav_headMic/0220.wav,WITCH,speaker_excluded_by_protocol
8460,M03-Session2-headMic-0221,/M03/Session2/wav_headMic/0221.wav,BOTH FIGURES WOULD GO HIGHER IN LATER YEARS,speaker_excluded_by_protocol
8461,M03-Session2-headMic-0222,/M03/Session2/wav_headMic/0222.wav,NOTHING IS AS OFFENSIVE AS INNOCENCE,speaker_excluded_by_protocol
8462,M03-Session2-headMic-0223,/M03/Session2/wav_headMic/0223.wav,KNEW,speaker_excluded_by_protocol
8463,M03-Session2-headMic-0224,/M03/Session2/wav_headMic/0224.wav,PEER,speaker_excluded_by_protocol
8464,M03-Session2-headMic-0225,/M03/Session2/wav_headMic/0225.wav,TOOT,speaker_excluded_by_protocol
8465,M03-Session2-headMic-0226,/M03/Session2/wav_headMic/0226.wav,PILE,speaker_excluded_by_protocol
8466,M03-Session2-headMic-0227,/M03/Session2/wav_headMic/0227.wav,YES,speaker_excluded_by_protocol
8467,M03-Session2-headMic-0228,/M03/Session2/wav_headMic/0228.wav,JUNGLE,speaker_excluded_by_protocol
8468,M03-Session2-headMic-0229,/M03/Session2/wav_headMic/0229.wav,JUNGLE,speaker_excluded_by_protocol
8469,M03-Session2-headMic-0230,/M03/Session2/wav_headMic/0230.wav,EXPLORE,speaker_excluded_by_protocol
8470,M03-Session2-headMic-0231,/M03/Session2/wav_headMic/0231.wav,TROOP,speaker_excluded_by_protocol
8471,M03-Session2-headMic-0232,/M03/Session2/wav_headMic/0232.wav,SIGH,speaker_excluded_by_protocol
8472,M03-Session2-headMic-0234,/M03/Session2/wav_headMic/0234.wav,ROCK,speaker_excluded_by_protocol
8473,M03-Session2-headMic-0235,/M03/Session2/wav_headMic/0235.wav,BOOT,speaker_excluded_by_protocol
8474,M03-Session2-headMic-0236,/M03/Session2/wav_headMic/0236.wav,FATE,speaker_excluded_by_protocol
8475,M03-Session2-headMic-0237,/M03/Session2/wav_headMic/0237.wav,LIGHT,speaker_excluded_by_protocol
8476,M03-Session2-headMic-0238,/M03/Session2/wav_headMic/0238.wav,THIGH,speaker_excluded_by_protocol
8477,M03-Session2-headMic-0239,/M03/Session2/wav_headMic/0239.wav,SIDE,speaker_excluded_by_protocol
8478,M03-Session2-headMic-0240,/M03/Session2/wav_headMic/0240.wav,POT,speaker_excluded_by_protocol
8479,M03-Session2-headMic-0241,/M03/Session2/wav_headMic/0241.wav,THE HUMIDITY IS OVERWHELMING THERE,speaker_excluded_by_protocol
8480,M03-Session2-headMic-0242,/M03/Session2/wav_headMic/0242.wav,MUCH,speaker_excluded_by_protocol
8481,M03-Session2-headMic-0243,/M03/Session2/wav_headMic/0243.wav,SIGH,speaker_excluded_by_protocol
8482,M03-Session2-headMic-0244,/M03/Session2/wav_headMic/0244.wav,IF YOU DESTROY CONFIDENCE IN BANKS YOU DO SOMETHING TO THE ECONOMY HE SAID,speaker_excluded_by_protocol
8483,M03-Session2-headMic-0245,/M03/Session2/wav_headMic/0245.wav,IF YOU DESTROY CONFIDENCE IN BANKS YOU DO SOMETHING TO THE ECONOMY HE SAID,speaker_excluded_by_protocol
8484,M03-Session2-headMic-0246,/M03/Session2/wav_headMic/0246.wav,BAD,speaker_excluded_by_protocol
8485,M03-Session2-headMic-0247,/M03/Session2/wav_headMic/0247.wav,PLAY,speaker_excluded_by_protocol
8486,M03-Session2-headMic-0248,/M03/Session2/wav_headMic/0248.wav,SIGH,speaker_excluded_by_protocol
8487,M03-Session2-headMic-0249,/M03/Session2/wav_headMic/0249.wav,THEIR HOUSE IS GREY AND WHITE,speaker_excluded_by_protocol
8488,M03-Session2-headMic-0250,/M03/Session2/wav_headMic/0250.wav,TWO OTHER CASES ALSO WERE UNDER ADVISEMENT,speaker_excluded_by_protocol
8489,M03-Session2-headMic-0251,/M03/Session2/wav_headMic/0251.wav,DROOP,speaker_excluded_by_protocol
8490,M03-Session2-headMic-0252,/M03/Session2/wav_headMic/0252.wav,BRAWN,speaker_excluded_by_protocol
8491,M03-Session2-headMic-0253,/M03/Session2/wav_headMic/0253.wav,PART,speaker_excluded_by_protocol
8492,M03-Session2-headMic-0254,/M03/Session2/wav_headMic/0254.wav,WITTY,speaker_excluded_by_protocol
8493,M03-Session2-headMic-0255,/M03/Session2/wav_headMic/0255.wav,MITTEN,speaker_excluded_by_protocol
8494,M03-Session2-headMic-0256,/M03/Session2/wav_headMic/0256.wav,THIS IS A PERIOD OF TRANSITION FOR ME,speaker_excluded_by_protocol
8495,M03-Session2-headMic-0257,/M03/Session2/wav_headMic/0257.wav,IT WAS A GOOD WIN FOR US,speaker_excluded_by_protocol
8496,M03-Session2-headMic-0258,/M03/Session2/wav_headMic/0258.wav,BARN,speaker_excluded_by_protocol
8497,M03-Session2-headMic-0259,/M03/Session2/wav_headMic/0259.wav,PITTING,speaker_excluded_by_protocol
8498,M03-Session2-headMic-0260,/M03/Session2/wav_headMic/0260.wav,THE LITTLE SCHOOLHOUSE STOOD EMPTY,speaker_excluded_by_protocol
8499,M03-Session2-headMic-0261,/M03/Session2/wav_headMic/0261.wav,PARK,speaker_excluded_by_protocol
8500,M03-Session2-headMic-0264,/M03/Session2/wav_headMic/0264.wav,LOYAL,speaker_excluded_by_protocol
8501,M03-Session2-headMic-0265,/M03/Session2/wav_headMic/0265.wav,MUSH,speaker_excluded_by_protocol
8502,M03-Session2-headMic-0266,/M03/Session2/wav_headMic/0266.wav,AND,speaker_excluded_by_protocol
8503,M03-Session2-headMic-0267,/M03/Session2/wav_headMic/0267.wav,HILL,speaker_excluded_by_protocol
8504,M03-Session2-headMic-0268,/M03/Session2/wav_headMic/0268.wav,KILO,speaker_excluded_by_protocol
8505,M03-Session2-headMic-0269,/M03/Session2/wav_headMic/0269.wav,BROUGHT,speaker_excluded_by_protocol
8506,M03-Session2-headMic-0270,/M03/Session2/wav_headMic/0270.wav,HOTEL,speaker_excluded_by_protocol
8507,M03-Session2-headMic-0271,/M03/Session2/wav_headMic/0271.wav,I EXPECT WE'LL BOUNCE BACK THIS WEEK,speaker_excluded_by_protocol
8508,M03-Session2-headMic-0272,/M03/Session2/wav_headMic/0272.wav,THOUGHT,speaker_excluded_by_protocol
8509,M03-Session2-headMic-0273,/M03/Session2/wav_headMic/0273.wav,THE MISGUIDED SOULS HAVE LOST THEIR WAY,speaker_excluded_by_protocol
8510,M03-Session2-headMic-0275,/M03/Session2/wav_headMic/0275.wav,BEFORE THURSDAY'S EXAM REVIEW EVERY FORMULA,speaker_excluded_by_protocol
8511,M03-Session2-headMic-0276,/M03/Session2/wav_headMic/0276.wav,JULIET,speaker_excluded_by_protocol
8512,M03-Session2-headMic-0277,/M03/Session2/wav_headMic/0277.wav,THIS IS NOT A PROGRAM OF SOCIALIZED MEDICINE,speaker_excluded_by_protocol
8513,M03-Session2-headMic-0278,/M03/Session2/wav_headMic/0278.wav,ALIMONY HARMS A DIVORCED MAN'S WEALTH,speaker_excluded_by_protocol
8514,M03-Session2-headMic-0279,/M03/Session2/wav_headMic/0279.wav,CITY,speaker_excluded_by_protocol
8515,M03-Session2-headMic-0280,/M03/Session2/wav_headMic/0280.wav,SPIT,speaker_excluded_by_protocol
8516,M03-Session2-headMic-0281,/M03/Session2/wav_headMic/0281.wav,PIT,speaker_excluded_by_protocol
8517,M03-Session2-headMic-0282,/M03/Session2/wav_headMic/0282.wav,LICK,speaker_excluded_by_protocol
8518,M03-Session2-headMic-0283,/M03/Session2/wav_headMic/0283.wav,DART,speaker_excluded_by_protocol
8519,M03-Session2-headMic-0284,/M03/Session2/wav_headMic/0284.wav,HUM,speaker_excluded_by_protocol
8520,M03-Session2-headMic-0285,/M03/Session2/wav_headMic/0285.wav,MIKE,speaker_excluded_by_protocol
8521,M03-Session2-headMic-0286,/M03/Session2/wav_headMic/0286.wav,A ROLL OF WIRE LAY NEAR THE WALL,speaker_excluded_by_protocol
8522,M03-Session2-headMic-0287,/M03/Session2/wav_headMic/0287.wav,IT EVENTUALLY BECAME A RATHER PROUD CLAIM,speaker_excluded_by_protocol
8523,M03-Session2-headMic-0288,/M03/Session2/wav_headMic/0288.wav,PIT,speaker_excluded_by_protocol
8524,M03-Session2-headMic-0289,/M03/Session2/wav_headMic/0289.wav,LEAK,speaker_excluded_by_protocol
8525,M03-Session2-headMic-0290,/M03/Session2/wav_headMic/0290.wav,SIGH,speaker_excluded_by_protocol
8526,M03-Session2-headMic-0291,/M03/Session2/wav_headMic/0291.wav,YES,speaker_excluded_by_protocol
8527,M03-Session2-headMic-0292,/M03/Session2/wav_headMic/0292.wav,REEK,speaker_excluded_by_protocol
8528,M03-Session2-headMic-0293,/M03/Session2/wav_headMic/0293.wav,TELL,speaker_excluded_by_protocol
8529,M03-Session2-headMic-0294,/M03/Session2/wav_headMic/0294.wav,CHOP,speaker_excluded_by_protocol
8530,M03-Session2-headMic-0295,/M03/Session2/wav_headMic/0295.wav,NO,speaker_excluded_by_protocol
8531,M03-Session2-headMic-0296,/M03/Session2/wav_headMic/0296.wav,AT,speaker_excluded_by_protocol
8532,M03-Session2-headMic-0297,/M03/Session2/wav_headMic/0297.wav,FAT,speaker_excluded_by_protocol
8533,M03-Session2-headMic-0298,/M03/Session2/wav_headMic/0298.wav,OSCAR,speaker_excluded_by_protocol
8534,M03-Session2-headMic-0299,/M03/Session2/wav_headMic/0299.wav,CART,speaker_excluded_by_protocol
8535,M03-Session2-headMic-0300,/M03/Session2/wav_headMic/0300.wav,THE MUSEUM HIRES MUSICIANS EVERY EVENING,speaker_excluded_by_protocol
8536,M03-Session2-headMic-0301,/M03/Session2/wav_headMic/0301.wav,THE DOLPHINS SWAM AROUND OUR BOAT,speaker_excluded_by_protocol
8537,M03-Session2-headMic-0302,/M03/Session2/wav_headMic/0302.wav,SHY,speaker_excluded_by_protocol
8538,M03-Session2-headMic-0303,/M03/Session2/wav_headMic/0303.wav,DAY AFTER DAY SOME NEW EPISODE IS REPORTED,speaker_excluded_by_protocol
8539,M03-Session2-headMic-0304,/M03/Session2/wav_headMic/0304.wav,SERGEANT,speaker_excluded_by_protocol
8540,M03-Session2-headMic-0305,/M03/Session2/wav_headMic/0305.wav,VAT,speaker_excluded_by_protocol
8541,M03-Session2-headMic-0306,/M03/Session2/wav_headMic/0306.wav,NOVEMBER,speaker_excluded_by_protocol
8542,M03-Session2-headMic-0307,/M03/Session2/wav_headMic/0307.wav,NOVEMBER,speaker_excluded_by_protocol
8543,M03-Session2-headMic-0308,/M03/Session2/wav_headMic/0308.wav,BITTEN,speaker_excluded_by_protocol
8544,M03-Session2-headMic-0309,/M03/Session2/wav_headMic/0309.wav,SELL,speaker_excluded_by_protocol
8545,M03-Session2-headMic-0310,/M03/Session2/wav_headMic/0310.wav,FITTING,speaker_excluded_by_protocol
8546,M03-Session2-headMic-0311,/M03/Session2/wav_headMic/0311.wav,TOP,speaker_excluded_by_protocol
8547,M03-Session2-headMic-0312,/M03/Session2/wav_headMic/0312.wav,NIGHT AFTER NIGHT THEY RECEIVED ANNOYING PHONE CALLS,speaker_excluded_by_protocol
8548,M03-Session2-headMic-0313,/M03/Session2/wav_headMic/0313.wav,HARP,speaker_excluded_by_protocol
8549,M03-Session2-headMic-0314,/M03/Session2/wav_headMic/0314.wav,SPARK,speaker_excluded_by_protocol
8550,M03-Session2-headMic-0315,/M03/Session2/wav_headMic/0315.wav,SPARK,speaker_excluded_by_protocol
8551,M03-Session2-headMic-0316,/M03/Session2/wav_headMic/0316.wav,SITTING,speaker_excluded_by_protocol
8552,M03-Session2-headMic-0317,/M03/Session2/wav_headMic/0317.wav,FAT,speaker_excluded_by_protocol
8553,M03-Session2-headMic-0318,/M03/Session2/wav_headMic/0318.wav,THE BOX CONTAINED THREE SWEATERS,speaker_excluded_by_protocol
8554,M03-Session2-headMic-0319,/M03/Session2/wav_headMic/0319.wav,LEAK,speaker_excluded_by_protocol
8555,M03-Session2-headMic-0320,/M03/Session2/wav_headMic/0320.wav,STUDENTS WATCHED AS HE GOT OUT,speaker_excluded_by_protocol
8556,M03-Session2-headMic-0321,/M03/Session2/wav_headMic/0321.wav,RICH,speaker_excluded_by_protocol
8557,M03-Session2-headMic-0322,/M03/Session2/wav_headMic/0322.wav,BLOW,speaker_excluded_by_protocol
8558,M03-Session2-headMic-0323,/M03/Session2/wav_headMic/0323.wav,HARK,speaker_excluded_by_protocol
8559,M03-Session2-headMic-0324,/M03/Session2/wav_headMic/0324.wav,KITTEN,speaker_excluded_by_protocol
8560,M03-Session2-headMic-0325,/M03/Session2/wav_headMic/0325.wav,LIAR,speaker_excluded_by_protocol
8561,M03-Session2-headMic-0326,/M03/Session2/wav_headMic/0326.wav,LAIR,speaker_excluded_by_protocol
8562,M03-Session2-headMic-0327,/M03/Session2/wav_headMic/0327.wav,HIM,speaker_excluded_by_protocol
8563,M03-Session2-headMic-0328,/M03/Session2/wav_headMic/0328.wav,SWING YOUR ARM AS HIGH AS YOU CAN,speaker_excluded_by_protocol
8564,M03-Session2-headMic-0329,/M03/Session2/wav_headMic/0329.wav,HE WRAPPED THE PACKAGE HASTILY,speaker_excluded_by_protocol
8565,M03-Session2-headMic-0330,/M03/Session2/wav_headMic/0330.wav,HAT,speaker_excluded_by_protocol
8566,M03-Session2-headMic-0332,/M03/Session2/wav_headMic/0332.wav,DARK,speaker_excluded_by_protocol
8567,M03-Session2-headMic-0333,/M03/Session2/wav_headMic/0333.wav,HEM,speaker_excluded_by_protocol
8568,M03-Session2-headMic-0334,/M03/Session2/wav_headMic/0334.wav,LEAGUE,speaker_excluded_by_protocol
8569,M03-Session2-headMic-0335,/M03/Session2/wav_headMic/0335.wav,SEED,speaker_excluded_by_protocol
8570,M03-Session2-headMic-0336,/M03/Session2/wav_headMic/0336.wav,SPAIN,speaker_excluded_by_protocol
8571,M03-Session2-headMic-0337,/M03/Session2/wav_headMic/0337.wav,FOXTROT,speaker_excluded_by_protocol
8572,M03-Session2-headMic-0338,/M03/Session2/wav_headMic/0338.wav,ALFALFA IS HEALTHY FOR YOU,speaker_excluded_by_protocol
8573,M03-Session2-headMic-0339,/M03/Session2/wav_headMic/0339.wav,THE JOB PROVIDES MANY BENEFITS,speaker_excluded_by_protocol
8574,M03-Session2-headMic-0340,/M03/Session2/wav_headMic/0340.wav,SEVEN,speaker_excluded_by_protocol
8575,M03-Session2-headMic-0341,/M03/Session2/wav_headMic/0341.wav,SEVEN,speaker_excluded_by_protocol
8576,M03-Session2-headMic-0342,/M03/Session2/wav_headMic/0342.wav,TAKE,speaker_excluded_by_protocol
8577,M03-Session2-headMic-0343,/M03/Session2/wav_headMic/0343.wav,SEEDS,speaker_excluded_by_protocol
8578,M03-Session2-headMic-0344,/M03/Session2/wav_headMic/0344.wav,IT ALSO PROVIDES FOR FUNDS TO CLEAR SLUMS AND HELP COLLEGES BUILD DORMITORIES,speaker_excluded_by_protocol
8579,M03-Session2-headMic-0345,/M03/Session2/wav_headMic/0345.wav,WRITTEN,speaker_excluded_by_protocol
8580,M03-Session2-headMic-0346,/M03/Session2/wav_headMic/0346.wav,NOTHING HAS BEEN DONE YET TO TAKE ADVANTAGE OF THE ENABLING LEGISLATION,speaker_excluded_by_protocol
8581,M03-Session2-headMic-0347,/M03/Session2/wav_headMic/0347.wav,EIGHT,speaker_excluded_by_protocol
8582,M03-Session2-headMic-0348,/M03/Session2/wav_headMic/0348.wav,SIX,speaker_excluded_by_protocol
8583,M03-Session2-headMic-0349,/M03/Session2/wav_headMic/0349.wav,LIMA,speaker_excluded_by_protocol
8584,M03-Session2-headMic-0350,/M03/Session2/wav_headMic/0350.wav,BIT,speaker_excluded_by_protocol
8585,M03-Session2-headMic-0351,/M03/Session2/wav_headMic/0351.wav,SHE WORE WARM FLEECY WOOLEN OVERALLS,speaker_excluded_by_protocol
8586,M03-Session2-headMic-0352,/M03/Session2/wav_headMic/0352.wav,HIM,speaker_excluded_by_protocol
8587,M03-Session2-headMic-0353,/M03/Session2/wav_headMic/0353.wav,SIGN,speaker_excluded_by_protocol
8588,M03-Session2-headMic-0354,/M03/Session2/wav_headMic/0354.wav,SIDE,speaker_excluded_by_protocol
8589,M03-Session2-headMic-0355,/M03/Session2/wav_headMic/0355.wav,I HAVE HAD MY BELL RUNG,speaker_excluded_by_protocol
8590,M03-Session2-headMic-0356,/M03/Session2/wav_headMic/0356.wav,GOLF,speaker_excluded_by_protocol
8591,M03-Session2-headMic-0357,/M03/Session2/wav_headMic/0357.wav,ZERO,speaker_excluded_by_protocol
8592,M03-Session2-headMic-0358,/M03/Session2/wav_headMic/0358.wav,WITCH,speaker_excluded_by_protocol
8593,M03-Session2-headMic-0359,/M03/Session2/wav_headMic/0359.wav,DARN,speaker_excluded_by_protocol
8594,M03-Session2-headMic-0360,/M03/Session2/wav_headMic/0360.wav,BLOAT,speaker_excluded_by_protocol
8595,M03-Session2-headMic-0361,/M03/Session2/wav_headMic/0361.wav,BOTH INJURIES WERE TO THE SAME LEG,speaker_excluded_by_protocol
8596,M03-Session2-headMic-0362,/M03/Session2/wav_headMic/0362.wav,HE FURTHER PROPOSED GRANTS OF AN UNSPECIFIED SUM FOR EXPERIMENTAL HOSPITALS,speaker_excluded_by_protocol
8597,M03-Session2-headMic-0363,/M03/Session2/wav_headMic/0363.wav,CAKE,speaker_excluded_by_protocol
8598,M03-Session2-headMic-0364,/M03/Session2/wav_headMic/0364.wav,FILL,speaker_excluded_by_protocol
8599,M03-Session2-headMic-0365,/M03/Session2/wav_headMic/0365.wav,LEAK,speaker_excluded_by_protocol
8600,M03-Session2-headMic-0367,/M03/Session2/wav_headMic/0367.wav,PAPA,speaker_excluded_by_protocol
8601,M03-Session2-headMic-0368,/M03/Session2/wav_headMic/0368.wav,ALUMINUM SILVERWARE CAN OFTEN BE FLIMSY,speaker_excluded_by_protocol
8602,M03-Session2-headMic-0369,/M03/Session2/wav_headMic/0369.wav,NINE,speaker_excluded_by_protocol
8603,M03-Session2-headMic-0370,/M03/Session2/wav_headMic/0370.wav,MUCH,speaker_excluded_by_protocol
8604,M03-Session2-headMic-0371,/M03/Session2/wav_headMic/0371.wav,HEART,speaker_excluded_by_protocol
8605,M03-Session2-headMic-0372,/M03/Session2/wav_headMic/0372.wav,THORN,speaker_excluded_by_protocol
8606,M03-Session2-headMic-0373,/M03/Session2/wav_headMic/0373.wav,CARL LIVES IN A LOVELY HOME,speaker_excluded_by_protocol
8607,M03-Session2-headMic-0374,/M03/Session2/wav_headMic/0374.wav,CARL LIVES IN A LIVELY HOME,speaker_excluded_by_protocol
8608,M03-Session2-headMic-0375,/M03/Session2/wav_headMic/0375.wav,AT,speaker_excluded_by_protocol
8609,M03-Session2-headMic-0376,/M03/Session2/wav_headMic/0376.wav,PRETTY,speaker_excluded_by_protocol
8610,M03-Session2-headMic-0377,/M03/Session2/wav_headMic/0377.wav,THERE IS A TREEHOUSE UP ABOVE,speaker_excluded_by_protocol
8611,M03-Session2-headMic-0378,/M03/Session2/wav_headMic/0378.wav,THE BOOKS ARE VERY EXPENSIVE,speaker_excluded_by_protocol
8612,M03-Session2-headMic-0379,/M03/Session2/wav_headMic/0379.wav,WHEN ALL ELSE FAILS USE FORCE,speaker_excluded_by_protocol
8613,M03-Session2-headMic-0380,/M03/Session2/wav_headMic/0380.wav,IF YOU ARE LOSING WATER REPLACE IT IMMEDIATELY,speaker_excluded_by_protocol
8614,M03-Session2-headMic-0381,/M03/Session2/wav_headMic/0381.wav,WE RODE HORSEBACK TO THE FARM,speaker_excluded_by_protocol
8615,M03-Session2-headMic-0382,/M03/Session2/wav_headMic/0382.wav,HITTING,speaker_excluded_by_protocol
8616,M03-Session2-headMic-0383,/M03/Session2/wav_headMic/0383.wav,KNITTING,speaker_excluded_by_protocol
8617,M03-Session2-headMic-0384,/M03/Session2/wav_headMic/0384.wav,FIVE,speaker_excluded_by_protocol
8618,M03-Session2-headMic-0385,/M03/Session2/wav_headMic/0385.wav,ECHO,speaker_excluded_by_protocol
8619,M03-Session2-headMic-0386,/M03/Session2/wav_headMic/0386.wav,START,speaker_excluded_by_protocol
8620,M03-Session2-headMic-0387,/M03/Session2/wav_headMic/0387.wav,QUEBEC,speaker_excluded_by_protocol
8621,M03-Session2-headMic-0388,/M03/Session2/wav_headMic/0388.wav,ONLY LAWYERS LOVE MILLIONAIRES,speaker_excluded_by_protocol
8622,M03-Session2-headMic-0389,/M03/Session2/wav_headMic/0389.wav,WIT,speaker_excluded_by_protocol
8623,M03-Session2-headMic-0390,/M03/Session2/wav_headMic/0390.wav,SIT,speaker_excluded_by_protocol
8624,M03-Session2-headMic-0391,/M03/Session2/wav_headMic/0391.wav,PEOPLE WHO VALUE THEMSELVES ARE LIFE'S WINNERS,speaker_excluded_by_protocol
8625,M03-Session2-headMic-0392,/M03/Session2/wav_headMic/0392.wav,SINK,speaker_excluded_by_protocol
8626,M03-Session2-headMic-0393,/M03/Session2/wav_headMic/0393.wav,MEAT,speaker_excluded_by_protocol
8627,M03-Session2-headMic-0394,/M03/Session2/wav_headMic/0394.wav,VICTOR,speaker_excluded_by_protocol
8628,M03-Session2-headMic-0395,/M03/Session2/wav_headMic/0395.wav,DRESS,speaker_excluded_by_protocol
8629,M03-Session2-headMic-0396,/M03/Session2/wav_headMic/0396.wav,SIN,speaker_excluded_by_protocol
8630,M03-Session2-headMic-0397,/M03/Session2/wav_headMic/0397.wav,DOWN,speaker_excluded_by_protocol
8631,M03-Session2-headMic-0398,/M03/Session2/wav_headMic/0398.wav,EACH ONE VOLUNTEERED TO JUMP FIRST,speaker_excluded_by_protocol
8632,M03-Session2-headMic-0399,/M03/Session2/wav_headMic/0399.wav,YANKEE,speaker_excluded_by_protocol
8633,M03-Session2-headMic-0400,/M03/Session2/wav_headMic/0400.wav,WE BOUGHT A BROWN CHAIR,speaker_excluded_by_protocol
8634,M03-Session2-headMic-0401,/M03/Session2/wav_headMic/0401.wav,SLICKER,speaker_excluded_by_protocol
8635,M03-Session2-headMic-0402,/M03/Session2/wav_headMic/0402.wav,RIGHT,speaker_excluded_by_protocol
8636,M03-Session2-headMic-0403,/M03/Session2/wav_headMic/0403.wav,SAND,speaker_excluded_by_protocol
8637,M03-Session2-headMic-0404,/M03/Session2/wav_headMic/0404.wav,THE WAIT FOR WORK CAN BE VERY LONG,speaker_excluded_by_protocol
8638,M03-Session2-headMic-0405,/M03/Session2/wav_headMic/0405.wav,WICKED,speaker_excluded_by_protocol
8639,M03-Session2-headMic-0406,/M03/Session2/wav_headMic/0406.wav,NOD,speaker_excluded_by_protocol
8640,M03-Session2-headMic-0407,/M03/Session2/wav_headMic/0407.wav,SAID,speaker_excluded_by_protocol
8641,M03-Session2-headMic-0408,/M03/Session2/wav_headMic/0408.wav,TREAD,speaker_excluded_by_protocol
8642,M03-Session2-headMic-0409,/M03/Session2/wav_headMic/0409.wav,UNIFORM,speaker_excluded_by_protocol
8643,M03-Session2-headMic-0410,/M03/Session2/wav_headMic/0410.wav,BEG THAT GUARD FOR ONE GALLON OF GAS,speaker_excluded_by_protocol
8644,M03-Session2-headMic-0411,/M03/Session2/wav_headMic/0411.wav,DREAD,speaker_excluded_by_protocol
8645,M03-Session2-headMic-0412,/M03/Session2/wav_headMic/0412.wav,NED,speaker_excluded_by_protocol
8646,M03-Session2-headMic-0413,/M03/Session2/wav_headMic/0413.wav,WALK,speaker_excluded_by_protocol
8647,M03-Session2-headMic-0414,/M03/Session2/wav_headMic/0414.wav,HAM,speaker_excluded_by_protocol
8648,M03-Session2-headMic-0415,/M03/Session2/wav_headMic/0415.wav,ALTHOUGH ALWAYS ALONE WE SURVIVE,speaker_excluded_by_protocol
8649,M03-Session2-headMic-0416,/M03/Session2/wav_headMic/0416.wav,TANGO,speaker_excluded_by_protocol
8650,M03-Session2-headMic-0417,/M03/Session2/wav_headMic/0417.wav,BREAD,speaker_excluded_by_protocol
8651,M03-Session2-headMic-0418,/M03/Session2/wav_headMic/0418.wav,LEFT,speaker_excluded_by_protocol
8652,M03-Session2-headMic-0419,/M03/Session2/wav_headMic/0419.wav,TIN,speaker_excluded_by_protocol
8653,M03-Session2-headMic-0420,/M03/Session2/wav_headMic/0420.wav,THE PROSPECT OF CUTTING BACK SPENDING IS AN UNPLEASANT ONE FOR ANY GOVERNOR,speaker_excluded_by_protocol
8654,M03-Session2-headMic-0421,/M03/Session2/wav_headMic/0421.wav,WE HAVE AN EXCELLENT TEAM,speaker_excluded_by_protocol
9532,M05-Session2-headMic-0001,/M05/Session2/wav_headMic/0001.wav,TODAY'S DATE FEBRUARY 13TH,numeric_transcript_requires_policy
